Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,ponderal_index,mass_index,surface_area,lean_body_mass,basal_metabolic_rate,estimated_energy_requirements
Jol Lamela Luaces,M,25.0,172.0,70.0,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,,13.756650357830129,23.661438615467823,1.825118699202838,55.214,1720.766,3000.138
"Santiago ""Yago"" Lamela Toba",M,23.0,177.0,79.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Long Jump,,14.246470797530057,25.2162533116282,1.9617264854417709,60.212,1883.031,3258.0992
"Santiago ""Yago"" Lamela Toba",M,27.0,177.0,79.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Long Jump,,14.246470797530057,25.2162533116282,1.9617264854417709,60.212,1856.031,3219.9792
Georg Lammers,M,23.0,178.0,84.0,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,Bronze,14.894271946709711,26.511804065143288,2.0218061902558513,62.513999999999996,1956.784,3381.2291999999998
Georg Lammers,M,23.0,178.0,84.0,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,14.894271946709711,26.511804065143288,2.0218061902558513,62.513999999999996,1956.784,3381.2291999999998
Jan Lammers,M,21.0,184.0,74.0,Netherlands,NED,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 200 metres,,11.878955371085723,21.85727788279773,1.9623782703354031,60.04599999999999,1862.8020000000001,3197.1972
Jan Lammers,M,21.0,184.0,74.0,Netherlands,NED,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,,11.878955371085723,21.85727788279773,1.9623782703354031,60.04599999999999,1862.8020000000001,3197.1972
"Gijsbert ""Gijs"" Lamoree",M,24.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Long Jump,,,,,,,
G. Lamotte,M,,,,France,FRA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,,,,,,,
"Frederik Joseph ""Frits"" Lamp",M,18.0,,,Netherlands,NED,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 100 metres,,,,,,,
Karl Lampelmayer,M,,,,Austria,AUT,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 100 metres,,,,,,,
Karl Lampelmayer,M,,,,Austria,AUT,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 400 metres,,,,,,,
Karl Lampelmayer,M,,,,Austria,AUT,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Long Jump,,,,,,,
"Raymond Charles ""Ray"" Land",M,26.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 100 metres,,,,,,,
"Raymond Charles ""Ray"" Land",M,26.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,
Charles James Lane,M,19.0,,,Australia,AUS,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 400 metres,,,,,,,
"Francis Adonijah ""Frank"" Lane",M,21.0,170.0,69.0,United States,USA,1896 Summer,1896,Summer,Athina,Athletics,Athletics Men's 100 metres,Bronze,14.044372074089154,23.87543252595156,1.798674821220423,54.272999999999996,1724.01,3003.9192000000003
Helmut Lang,M,32.0,184.0,74.0,Austria,AUT,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,,11.878955371085723,21.85727788279773,1.9623782703354031,60.04599999999999,1788.5520000000001,3092.3672
"Eugnius Joannes ""mile"" Langenraedt",M,20.0,,,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,,,,,,,
"Eugnius Joannes ""mile"" Langenraedt",M,20.0,,,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,,,,,,,
Johann Langmayr,M,25.0,,,Austria,AUT,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,
Mario Lanzi,M,21.0,180.0,76.0,Italy,ITA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 400 metres,,13.031550068587103,23.456790123456788,1.9533706884832789,59.792,1870.29,3222.7068000000004
Mario Lanzi,M,21.0,180.0,76.0,Italy,ITA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 400 metres Relay,,13.031550068587103,23.456790123456788,1.9533706884832789,59.792,1870.29,3222.7068000000004
Lao Jianfeng,M,25.0,183.0,70.0,China,CHN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Long Jump,,11.422068774886851,20.902385858042937,1.909018032413564,58.150999999999996,1775.799,3059.4939999999997
Fabrice Lapierre,M,24.0,179.0,69.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Long Jump,,12.030675083024734,21.534908398614277,1.8672206198947174,56.676,1748.787,3023.8932
Fabrice Lapierre,M,32.0,179.0,69.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Long Jump,,12.030675083024734,21.534908398614277,1.8672206198947174,56.676,1694.787,2947.6531999999997
Fernando M. Lapuente,M,20.0,,,Argentina,ARG,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,,,,,,,
Fernando M. Lapuente,M,20.0,,,Argentina,ARG,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,
Humberto Lara Muoz,M,23.0,,,Chile,CHI,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 400 metres Hurdles,,,,,,,
Osvaldo Lara Caizares,M,25.0,171.0,72.0,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,,14.399392345643015,24.622960911049557,1.8393095029692155,55.760999999999996,1743.263,3041.8356
Osvaldo Lara Caizares,M,25.0,171.0,72.0,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 200 metres,,14.399392345643015,24.622960911049557,1.8393095029692155,55.760999999999996,1743.263,3041.8356
Osvaldo Lara Caizares,M,25.0,171.0,72.0,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,,14.399392345643015,24.622960911049557,1.8393095029692155,55.760999999999996,1743.263,3041.8356
Aleksandr Aleksandrovich Larin,M,21.0,182.0,73.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,,12.109011625978175,22.03840115928028,1.9356654373536135,59.105000000000004,1839.046,3162.8584
Ricardo Larios,M,23.0,169.0,54.0,Nicaragua,NCA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 400 metres,,11.187515395782183,18.906901018871892,1.613806767798435,47.900999999999996,1499.257,2626.2612
"William Donald ""Bill"" LaRochelle",M,22.0,,,Canada,CAN,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,,,,,,,
"William Donald ""Bill"" LaRochelle",M,22.0,,,Canada,CAN,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,,,,,,,
"Marcos ""Marc"" Larose",M,21.0,178.0,68.0,Seychelles,SEY,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,,12.057267766384053,21.461936624163616,1.8481495599975244,56.001999999999995,1750.284,3023.5404
"Marcos ""Marc"" Larose",M,21.0,178.0,68.0,Seychelles,SEY,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,,12.057267766384053,21.461936624163616,1.8481495599975244,56.001999999999995,1750.284,3023.5404
"Marcos ""Marc"" Larose",M,21.0,178.0,68.0,Seychelles,SEY,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,,12.057267766384053,21.461936624163616,1.8481495599975244,56.001999999999995,1750.284,3023.5404
"Michael Denny ""Mike"" Larrabee",M,30.0,186.0,77.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 400 metres,Gold,11.966079738225687,22.25690831309978,2.0115080104927436,61.801,1853.308,3192.8596
"Michael Denny ""Mike"" Larrabee",M,30.0,186.0,77.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,11.966079738225687,22.25690831309978,2.0115080104927436,61.801,1853.308,3192.8596
Jos-Mara Larrabeiti Eguidazu,M,23.0,173.0,72.0,Spain,ESP,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 100 metres,,13.905742627493934,24.0569347455645,1.8548810288475401,56.295,1766.769,3071.6876
Jos-Mara Larrabeiti Eguidazu,M,23.0,173.0,72.0,Spain,ESP,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 200 metres,,13.905742627493934,24.0569347455645,1.8548810288475401,56.295,1766.769,3071.6876
Jos-Mara Larrabeiti Eguidazu,M,23.0,173.0,72.0,Spain,ESP,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 4 x 100 metres Relay,,13.905742627493934,24.0569347455645,1.8548810288475401,56.295,1766.769,3071.6876
Herman Albert Larsen,M,28.0,,,Denmark,DEN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres Hurdles,,,,,,,
Carl Rune Larsson,M,24.0,178.0,70.0,Sweden,SWE,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 400 metres,,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1757.534,3042.044
Carl Rune Larsson,M,24.0,178.0,70.0,Sweden,SWE,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,Bronze,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1757.534,3042.044
Carl Rune Larsson,M,24.0,178.0,70.0,Sweden,SWE,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1757.534,3042.044
Carl Rune Larsson,M,28.0,178.0,70.0,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 400 metres Hurdles,,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1730.534,3003.924
Carl Rune Larsson,M,28.0,178.0,70.0,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 400 metres Relay,,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1730.534,3003.924
Brent Michael William Larue,M,25.0,193.0,85.0,Slovenia,SLO,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,,11.823525672421294,22.819404547773097,2.1547575749007946,66.926,2032.0790000000002,3466.656
Gumundur Lrusson,M,26.0,182.0,72.0,Iceland,ISL,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 400 metres,,11.943134754389432,21.736505252988767,1.9243514477832266,58.69799999999999,1791.546,3091.6616000000004
Gabriel Sowah Laryea,M,28.0,,,Ghana,GHA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,,,,,,,
Gabriel Sowah Laryea,M,28.0,,,Ghana,GHA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,
Emiliano Lasa Snchez,M,26.0,180.0,75.0,Uruguay,URU,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Long Jump,,12.860082304526747,23.148148148148145,1.9424056238059446,59.385000000000005,1822.79,3151.51
"Karl-Martin ""Martin"" Lauer",M,19.0,186.0,76.0,Germany,GER,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 110 metres Hurdles,,11.810676105261717,21.967857555786793,2.000363792125321,61.394000000000005,1913.808,3274.1428
"Karl-Martin ""Martin"" Lauer",M,23.0,186.0,76.0,Germany,GER,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 110 metres Hurdles,,11.810676105261717,21.967857555786793,2.000363792125321,61.394000000000005,1886.808,3236.0228
"Karl-Martin ""Martin"" Lauer",M,23.0,186.0,76.0,Germany,GER,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,11.810676105261717,21.967857555786793,2.000363792125321,61.394000000000005,1886.808,3236.0228
Thierry Lauret,M,23.0,168.0,70.0,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,,14.762849584278158,24.801587301587304,1.7942469634642113,54.146,1714.254,2997.6140000000005
Sean Thomas Lavan,M,25.0,182.0,,Ireland,IRL,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 200 metres,,,,,,,
Sean Thomas Lavan,M,25.0,182.0,,Ireland,IRL,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 400 metres,,,,,,,
Sean Thomas Lavan,M,29.0,182.0,,Ireland,IRL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,,,,,,,
Sean Thomas Lavan,M,29.0,182.0,,Ireland,IRL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,,,,,,,
Juan Alberto Eduardo Lavens Sullivan,M,21.0,,,Argentina,ARG,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,
Juan Alberto Eduardo Lavens Sullivan,M,21.0,,,Argentina,ARG,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 400 metres Hurdles,,,,,,,
Juan Alberto Eduardo Lavens Sullivan,M,21.0,,,Argentina,ARG,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,
James Arthur Lavery,M,23.0,,,Canada,CAN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 400 metres,,,,,,,
James Arthur Lavery,M,23.0,,,Canada,CAN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 400 metres Relay,,,,,,,
"Thomas Patrick ""Tom"" Lavery",M,24.0,189.0,82.0,South Africa,RSA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 110 metres Hurdles,,12.145864725579742,22.955684331345708,2.090123840446237,64.63699999999999,1977.567,3383.9616
"Thomas Patrick ""Tom"" Lavery",M,24.0,189.0,82.0,South Africa,RSA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 100 metres Relay,,12.145864725579742,22.955684331345708,2.090123840446237,64.63699999999999,1977.567,3383.9616
Albert Lawrence,M,19.0,175.0,76.0,Jamaica,JAM,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,,14.180758017492712,24.816326530612244,1.9138799188389992,58.456999999999994,1858.775,3214.7868000000003
Albert Lawrence,M,23.0,175.0,76.0,Jamaica,JAM,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,14.180758017492712,24.816326530612244,1.9138799188389992,58.456999999999994,1831.775,3176.6668000000004
"Brijesh Sharmari ""BJ"" Lawrence",M,22.0,180.0,93.0,Saint Kitts and Nevis,SKN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,,15.946502057613166,28.703703703703702,2.1283553674160176,66.711,2097.29,3613.4724000000006
"Brijesh Sharmari ""BJ"" Lawrence",M,26.0,180.0,93.0,Saint Kitts and Nevis,SKN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,15.946502057613166,28.703703703703702,2.1283553674160176,66.711,2070.29,3575.3524
Augustus Odartei Lawson,M,22.0,,,Ghana,GHA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,
"Boeviyoulou Mnlik ""Boevi"" Lawson",M,23.0,170.0,71.0,Togo,TOG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,,14.451455322613477,24.56747404844291,1.8206505215002202,55.087,1738.01,3031.9528
"Boeviyoulou Mnlik ""Boevi"" Lawson",M,26.0,170.0,71.0,Togo,TOG,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,,14.451455322613477,24.56747404844291,1.8206505215002202,55.087,1717.76,3003.3628000000003
"Boeviyoulou Mnlik ""Boevi"" Lawson",M,26.0,170.0,71.0,Togo,TOG,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 200 metres,,14.451455322613477,24.56747404844291,1.8206505215002202,55.087,1717.76,3003.3628000000003
"Boeviyoulou Mnlik ""Boevi"" Lawson",M,26.0,170.0,71.0,Togo,TOG,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,,14.451455322613477,24.56747404844291,1.8206505215002202,55.087,1717.76,3003.3628000000003
"Boeviyoulou Mnlik ""Boevi"" Lawson",M,30.0,170.0,71.0,Togo,TOG,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 200 metres,,14.451455322613477,24.56747404844291,1.8206505215002202,55.087,1690.76,2965.2428
"Boeviyoulou Mnlik ""Boevi"" Lawson",M,30.0,170.0,71.0,Togo,TOG,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,,14.451455322613477,24.56747404844291,1.8206505215002202,55.087,1690.76,2965.2428
Jarrion Lawson,M,22.0,188.0,78.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,,11.738728412779444,22.068809416025353,2.0383134514077734,62.742000000000004,1931.0640000000003,3303.4384
Jarrion Lawson,M,22.0,188.0,78.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Long Jump,,11.738728412779444,22.068809416025353,2.0383134514077734,62.742000000000004,1931.0640000000003,3303.4384
"Robert William ""Bob"" Lay",M,20.0,170.0,65.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,,13.230205577040506,22.49134948096886,1.7535977042116837,52.644999999999996,1675.76,2919.262
"Robert William ""Bob"" Lay",M,20.0,170.0,65.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 200 metres,,13.230205577040506,22.49134948096886,1.7535977042116837,52.644999999999996,1675.76,2919.262
"Robert William ""Bob"" Lay",M,20.0,170.0,65.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,,13.230205577040506,22.49134948096886,1.7535977042116837,52.644999999999996,1675.76,2919.262
Michele Lazazzera,M,20.0,178.0,64.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,,11.348016721302638,20.199469763918696,1.8011393491452972,54.373999999999995,1702.034,2938.8832
Khalid Tawfik Lazim,M,20.0,,,Iraq,IRQ,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,
"James Gilbert ""Jim"" Lea, Jr.",M,24.0,183.0,68.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 400 metres,,11.095723952747226,20.305174833527424,1.8856437745006427,57.337,1755.049,3021.9304
Edward Eastlake Leader,M,25.0,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,
"Patrick Joseph ""Pat"" Leahy",M,22.0,,,Great Britain,GBR,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Long Jump,Bronze,,,,,,
David Francis Lean,M,21.0,182.0,65.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 400 metres Hurdles,,10.781996653268237,19.623233908948194,1.8424947392512638,55.849000000000004,1729.046,2974.4840000000004
David Francis Lean,M,21.0,182.0,65.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,10.781996653268237,19.623233908948194,1.8424947392512638,55.849000000000004,1729.046,2974.4840000000004
"Patrick Francis ""Pat"" Leane",M,22.0,,,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Long Jump,,,,,,,
"Robert Grandison ""Bob"" Leavitt",M,22.0,180.0,73.0,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 110 metres Hurdles,Gold,12.517146776406035,22.530864197530864,1.92022051575652,58.571,1822.29,3142.5364000000004
Julien Lebas,M,24.0,,,France,FRA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 200 metres,,,,,,,
Julien Lebas,M,24.0,,,France,FRA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,
Ralf Leberer,M,26.0,184.0,78.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,,12.521061066820087,23.03875236294896,2.0067785554485575,61.67399999999999,1884.0520000000001,3243.7344
Juan Lebron Gonzlez,M,18.0,,,Puerto Rico,PUR,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,
Franco Leccese,M,27.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,,,,,,,
Franco Leccese,M,27.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,
"Jeremiah Alfred ""Al"" LeConey",M,23.0,180.0,72.0,United States,USA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,12.345679012345677,22.22222222222222,1.908996801953057,58.164,1801.79,3109.4596
mile-Jean Lcuyer,M,,,,France,FRA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,
Lee Ar-Tu,M,26.0,160.0,60.0,Chinese Taipei,TPE,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,,14.648437499999996,23.437499999999996,1.6220625314357544,47.94,1516.48,2690.388
Lee Ar-Tu,M,26.0,160.0,60.0,Chinese Taipei,TPE,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 200 metres,,14.648437499999996,23.437499999999996,1.6220625314357544,47.94,1516.48,2690.388
Lee Chung-Ping,M,22.0,180.0,70.0,Chinese Taipei,TPE,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 110 metres Hurdles,,12.002743484224965,21.604938271604937,1.8862773804080817,57.349999999999994,1781.04,3071.896
Lee Chung-Ping,M,22.0,180.0,70.0,Chinese Taipei,TPE,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres Hurdles,,12.002743484224965,21.604938271604937,1.8862773804080817,57.349999999999994,1781.04,3071.896
Lee Chung-Ping,M,22.0,180.0,70.0,Chinese Taipei,TPE,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,,12.002743484224965,21.604938271604937,1.8862773804080817,57.349999999999994,1781.04,3071.896
Lee Du-Yeon,M,25.0,182.0,72.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,,11.943134754389432,21.736505252988767,1.9243514477832266,58.69799999999999,1798.296,3101.1916
