Sex,Age,Height,Weight,Team,Season,Sport,Event,ponderal_index,mass_index,surface_area,lean_body_mass,basal_metabolic_rate,estimated_energy_requirements
M,21,187,84.0,Great Britain,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.845602132247611,24.021275987303035,2.0954156585825214,64.91699999999999,2015.3110000000001,3448.8532
M,25,187,84.0,Great Britain,Summer,Athletics,Athletics Men's 400 metres,12.845602132247611,24.021275987303035,2.0954156585825214,64.91699999999999,1988.3110000000001,3410.7332
M,25,187,84.0,Great Britain,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.845602132247611,24.021275987303035,2.0954156585825214,64.91699999999999,1988.3110000000001,3410.7332
M,18,180,75.0,Switzerland,Summer,Athletics,Athletics Men's 200 metres,12.860082304526747,23.148148148148145,1.9424056238059446,59.385000000000005,1876.79,3227.7500000000005
M,18,180,75.0,Switzerland,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.860082304526747,23.148148148148145,1.9424056238059446,59.385000000000005,1876.79,3227.7500000000005
M,22,180,75.0,Switzerland,Summer,Athletics,Athletics Men's 400 metres,12.860082304526747,23.148148148148145,1.9424056238059446,59.385000000000005,1849.79,3189.63
M,22,180,75.0,Switzerland,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.860082304526747,23.148148148148145,1.9424056238059446,59.385000000000005,1849.79,3189.63
M,20,183,80.0,Sweden,Summer,Athletics,Athletics Men's 200 metres,13.053792885584972,23.888440980620498,2.020489548036703,62.22099999999999,1947.049,3342.612
M,20,183,80.0,Sweden,Summer,Athletics,Athletics Men's 400 metres,13.053792885584972,23.888440980620498,2.020489548036703,62.22099999999999,1947.049,3342.612
M,29,177,72.0,Cote d'Ivoire,Summer,Athletics,Athletics Men's 200 metres,12.984125283824863,22.981901752370007,1.8858765172577863,57.363,1746.281,3036.0916
M,29,177,72.0,Cote d'Ivoire,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.984125283824863,22.981901752370007,1.8858765172577863,57.363,1746.281,3036.0916
M,24,177,72.0,Algeria,Summer,Athletics,Athletics Men's 400 metres Hurdles,12.984125283824863,22.981901752370007,1.8858765172577863,57.363,1780.031,3083.7416000000003
M,28,182,78.0,Finland,Summer,Athletics,Athletics Men's Long Jump,12.938395983921884,23.54788069073783,1.990940522569632,61.14,1860.5460000000003,3213.8824
M,19,168,60.0,Hong Kong,Summer,Athletics,Athletics Men's 100 metres,12.653871072238422,21.258503401360546,1.6804664035218662,50.07599999999999,1603.754,2800.266
M,23,168,60.0,Hong Kong,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.653871072238422,21.258503401360546,1.6804664035218662,50.07599999999999,1576.754,2762.1459999999997
M,22,180,75.0,France,Summer,Athletics,Athletics Men's 100 metres,12.860082304526747,23.148148148148145,1.9424056238059446,59.385000000000005,1849.79,3189.63
M,22,180,75.0,France,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.860082304526747,23.148148148148145,1.9424056238059446,59.385000000000005,1849.79,3189.63
M,23,164,55.0,Jamaica,Summer,Athletics,Athletics Men's 100 metres,12.468986230611863,20.449137418203453,1.5914106368780467,46.973,1487.992,2622.8279999999995
M,23,164,55.0,Jamaica,Summer,Athletics,Athletics Men's 200 metres,12.468986230611863,20.449137418203453,1.5914106368780467,46.973,1487.992,2622.8279999999995
M,23,164,55.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.468986230611863,20.449137418203453,1.5914106368780467,46.973,1487.992,2622.8279999999995
M,27,164,55.0,Jamaica,Summer,Athletics,Athletics Men's 200 metres,12.468986230611863,20.449137418203453,1.5914106368780467,46.973,1460.992,2584.7079999999996
M,27,164,55.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.468986230611863,20.449137418203453,1.5914106368780467,46.973,1460.992,2584.7079999999996
M,24,170,71.0,Kenya,Summer,Athletics,Athletics Men's Long Jump,14.451455322613477,24.56747404844291,1.8206505215002202,55.087,1731.26,3022.4228000000003
M,23,189,83.0,Great Britain,Summer,Athletics,Athletics Men's 200 metres,12.293985027111201,23.23563170124017,2.100919059245598,65.044,1998.067,3417.0384
M,22,188,78.0,Togo,Summer,Athletics,Athletics Men's 400 metres Hurdles,11.738728412779444,22.068809416025353,2.0383134514077734,62.742000000000004,1931.0640000000003,3303.4384
M,24,174,71.0,Belgium,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.477539206351377,23.450918219051392,1.851609186765585,56.155,1751.272,3044.0068
M,25,178,75.0,Belgium,Summer,Athletics,Athletics Men's 400 metres Hurdles,13.298457095276529,23.671253629592222,1.926734448408978,58.851,1819.534,3150.2480000000005
M,29,178,75.0,Belgium,Summer,Athletics,Athletics Men's 400 metres,13.298457095276529,23.671253629592222,1.926734448408978,58.851,1792.534,3112.1279999999997
M,29,178,75.0,Belgium,Summer,Athletics,Athletics Men's 400 metres Hurdles,13.298457095276529,23.671253629592222,1.926734448408978,58.851,1792.534,3112.1279999999997
M,29,178,75.0,Belgium,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.298457095276529,23.671253629592222,1.926734448408978,58.851,1792.534,3112.1279999999997
M,21,172,70.0,Cuba,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.756650357830129,23.661438615467823,1.825118699202838,55.214,1747.766,3038.2580000000003
M,25,172,70.0,Cuba,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.756650357830129,23.661438615467823,1.825118699202838,55.214,1720.766,3000.138
M,23,177,79.0,Spain,Summer,Athletics,Athletics Men's Long Jump,14.246470797530057,25.2162533116282,1.9617264854417709,60.212,1883.031,3258.0992
M,27,177,79.0,Spain,Summer,Athletics,Athletics Men's Long Jump,14.246470797530057,25.2162533116282,1.9617264854417709,60.212,1856.031,3219.9792
M,23,178,84.0,Germany,Summer,Athletics,Athletics Men's 100 metres,14.894271946709711,26.511804065143288,2.0218061902558513,62.513999999999996,1956.784,3381.2291999999998
M,23,178,84.0,Germany,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,14.894271946709711,26.511804065143288,2.0218061902558513,62.513999999999996,1956.784,3381.2291999999998
M,21,184,74.0,Netherlands,Summer,Athletics,Athletics Men's 200 metres,11.878955371085723,21.85727788279773,1.9623782703354031,60.04599999999999,1862.8020000000001,3197.1972
M,21,184,74.0,Netherlands,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,11.878955371085723,21.85727788279773,1.9623782703354031,60.04599999999999,1862.8020000000001,3197.1972
M,21,170,69.0,United States,Summer,Athletics,Athletics Men's 100 metres,14.044372074089154,23.87543252595156,1.798674821220423,54.272999999999996,1724.01,3003.9192000000003
M,32,184,74.0,Austria,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,11.878955371085723,21.85727788279773,1.9623782703354031,60.04599999999999,1788.5520000000001,3092.3672
M,21,180,76.0,Italy,Summer,Athletics,Athletics Men's 400 metres,13.031550068587103,23.456790123456788,1.9533706884832789,59.792,1870.29,3222.7068000000004
M,21,180,76.0,Italy,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.031550068587103,23.456790123456788,1.9533706884832789,59.792,1870.29,3222.7068000000004
M,25,183,70.0,China,Summer,Athletics,Athletics Men's Long Jump,11.422068774886851,20.902385858042937,1.909018032413564,58.150999999999996,1775.799,3059.4939999999997
M,24,179,69.0,Australia,Summer,Athletics,Athletics Men's Long Jump,12.030675083024734,21.534908398614277,1.8672206198947174,56.676,1748.787,3023.8932
M,32,179,69.0,Australia,Summer,Athletics,Athletics Men's Long Jump,12.030675083024734,21.534908398614277,1.8672206198947174,56.676,1694.787,2947.6531999999997
M,25,171,72.0,Cuba,Summer,Athletics,Athletics Men's 100 metres,14.399392345643015,24.622960911049557,1.8393095029692155,55.760999999999996,1743.263,3041.8356
M,25,171,72.0,Cuba,Summer,Athletics,Athletics Men's 200 metres,14.399392345643015,24.622960911049557,1.8393095029692155,55.760999999999996,1743.263,3041.8356
M,25,171,72.0,Cuba,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,14.399392345643015,24.622960911049557,1.8393095029692155,55.760999999999996,1743.263,3041.8356
M,21,182,73.0,Russia,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.109011625978175,22.03840115928028,1.9356654373536135,59.105000000000004,1839.046,3162.8584
M,23,169,54.0,Nicaragua,Summer,Athletics,Athletics Men's 400 metres,11.187515395782183,18.906901018871892,1.613806767798435,47.900999999999996,1499.257,2626.2612
M,21,178,68.0,Seychelles,Summer,Athletics,Athletics Men's 100 metres,12.057267766384053,21.461936624163616,1.8481495599975244,56.001999999999995,1750.284,3023.5404
M,21,178,68.0,Seychelles,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.057267766384053,21.461936624163616,1.8481495599975244,56.001999999999995,1750.284,3023.5404
M,21,178,68.0,Seychelles,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.057267766384053,21.461936624163616,1.8481495599975244,56.001999999999995,1750.284,3023.5404
M,30,186,77.0,United States,Summer,Athletics,Athletics Men's 400 metres,11.966079738225687,22.25690831309978,2.0115080104927436,61.801,1853.308,3192.8596
M,30,186,77.0,United States,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.966079738225687,22.25690831309978,2.0115080104927436,61.801,1853.308,3192.8596
M,23,173,72.0,Spain,Summer,Athletics,Athletics Men's 100 metres,13.905742627493934,24.0569347455645,1.8548810288475401,56.295,1766.769,3071.6876
M,23,173,72.0,Spain,Summer,Athletics,Athletics Men's 200 metres,13.905742627493934,24.0569347455645,1.8548810288475401,56.295,1766.769,3071.6876
M,23,173,72.0,Spain,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.905742627493934,24.0569347455645,1.8548810288475401,56.295,1766.769,3071.6876
M,24,178,70.0,Sweden,Summer,Athletics,Athletics Men's 400 metres,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1757.534,3042.044
M,24,178,70.0,Sweden,Summer,Athletics,Athletics Men's 400 metres Hurdles,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1757.534,3042.044
M,24,178,70.0,Sweden,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1757.534,3042.044
M,28,178,70.0,Sweden,Summer,Athletics,Athletics Men's 400 metres Hurdles,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1730.534,3003.924
M,28,178,70.0,Sweden,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.41189328892476,22.093170054286073,1.8710590432526395,56.816,1730.534,3003.924
M,25,193,85.0,Slovenia,Summer,Athletics,Athletics Men's 400 metres Hurdles,11.823525672421294,22.819404547773097,2.1547575749007946,66.926,2032.0790000000002,3466.656
M,26,182,72.0,Iceland,Summer,Athletics,Athletics Men's 400 metres,11.943134754389432,21.736505252988767,1.9243514477832266,58.69799999999999,1791.546,3091.6616000000004
M,26,180,75.0,Uruguay,Summer,Athletics,Athletics Men's Long Jump,12.860082304526747,23.148148148148145,1.9424056238059446,59.385000000000005,1822.79,3151.51
M,19,186,76.0,Germany,Summer,Athletics,Athletics Men's 110 metres Hurdles,11.810676105261717,21.967857555786793,2.000363792125321,61.394000000000005,1913.808,3274.1428
M,23,186,76.0,Germany,Summer,Athletics,Athletics Men's 110 metres Hurdles,11.810676105261717,21.967857555786793,2.000363792125321,61.394000000000005,1886.808,3236.0228
M,23,186,76.0,Germany,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,11.810676105261717,21.967857555786793,2.000363792125321,61.394000000000005,1886.808,3236.0228
M,23,168,70.0,France,Summer,Athletics,Athletics Men's 100 metres,14.762849584278158,24.801587301587304,1.7942469634642113,54.146,1714.254,2997.6140000000005
M,24,189,82.0,South Africa,Summer,Athletics,Athletics Men's 110 metres Hurdles,12.145864725579742,22.955684331345708,2.090123840446237,64.63699999999999,1977.567,3383.9616
M,24,189,82.0,South Africa,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.145864725579742,22.955684331345708,2.090123840446237,64.63699999999999,1977.567,3383.9616
M,19,175,76.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,14.180758017492712,24.816326530612244,1.9138799188389992,58.456999999999994,1858.775,3214.7868000000003
M,23,175,76.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,14.180758017492712,24.816326530612244,1.9138799188389992,58.456999999999994,1831.775,3176.6668000000004
M,22,180,93.0,Saint Kitts and Nevis,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,15.946502057613166,28.703703703703702,2.1283553674160176,66.711,2097.29,3613.4724000000006
M,26,180,93.0,Saint Kitts and Nevis,Summer,Athletics,Athletics Men's 100 metres,15.946502057613166,28.703703703703702,2.1283553674160176,66.711,2070.29,3575.3524
M,23,170,71.0,Togo,Summer,Athletics,Athletics Men's 100 metres,14.451455322613477,24.56747404844291,1.8206505215002202,55.087,1738.01,3031.9528
M,26,170,71.0,Togo,Summer,Athletics,Athletics Men's 100 metres,14.451455322613477,24.56747404844291,1.8206505215002202,55.087,1717.76,3003.3628000000003
M,26,170,71.0,Togo,Summer,Athletics,Athletics Men's 200 metres,14.451455322613477,24.56747404844291,1.8206505215002202,55.087,1717.76,3003.3628000000003
M,26,170,71.0,Togo,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,14.451455322613477,24.56747404844291,1.8206505215002202,55.087,1717.76,3003.3628000000003
M,30,170,71.0,Togo,Summer,Athletics,Athletics Men's 200 metres,14.451455322613477,24.56747404844291,1.8206505215002202,55.087,1690.76,2965.2428
M,30,170,71.0,Togo,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,14.451455322613477,24.56747404844291,1.8206505215002202,55.087,1690.76,2965.2428
M,22,188,78.0,United States,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,11.738728412779444,22.068809416025353,2.0383134514077734,62.742000000000004,1931.0640000000003,3303.4384
M,22,188,78.0,United States,Summer,Athletics,Athletics Men's Long Jump,11.738728412779444,22.068809416025353,2.0383134514077734,62.742000000000004,1931.0640000000003,3303.4384
M,20,170,65.0,Australia,Summer,Athletics,Athletics Men's 100 metres,13.230205577040506,22.49134948096886,1.7535977042116837,52.644999999999996,1675.76,2919.262
M,20,170,65.0,Australia,Summer,Athletics,Athletics Men's 200 metres,13.230205577040506,22.49134948096886,1.7535977042116837,52.644999999999996,1675.76,2919.262
M,20,170,65.0,Australia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.230205577040506,22.49134948096886,1.7535977042116837,52.644999999999996,1675.76,2919.262
M,20,178,64.0,Italy,Summer,Athletics,Athletics Men's 100 metres,11.348016721302638,20.199469763918696,1.8011393491452972,54.373999999999995,1702.034,2938.8832
M,24,183,68.0,United States,Summer,Athletics,Athletics Men's 400 metres,11.095723952747226,20.305174833527424,1.8856437745006427,57.337,1755.049,3021.9304
M,21,182,65.0,Australia,Summer,Athletics,Athletics Men's 400 metres Hurdles,10.781996653268237,19.623233908948194,1.8424947392512638,55.849000000000004,1729.046,2974.4840000000004
M,21,182,65.0,Australia,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,10.781996653268237,19.623233908948194,1.8424947392512638,55.849000000000004,1729.046,2974.4840000000004
M,22,180,73.0,United States,Summer,Athletics,Athletics Men's 110 metres Hurdles,12.517146776406035,22.530864197530864,1.92022051575652,58.571,1822.29,3142.5364000000004
M,26,184,78.0,Germany,Summer,Athletics,Athletics Men's 110 metres Hurdles,12.521061066820087,23.03875236294896,2.0067785554485575,61.67399999999999,1884.0520000000001,3243.7344
M,23,180,72.0,United States,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.345679012345677,22.22222222222222,1.908996801953057,58.164,1801.79,3109.4596
M,26,160,60.0,Chinese Taipei,Summer,Athletics,Athletics Men's 100 metres,14.648437499999996,23.437499999999996,1.6220625314357544,47.94,1516.48,2690.388
M,26,160,60.0,Chinese Taipei,Summer,Athletics,Athletics Men's 200 metres,14.648437499999996,23.437499999999996,1.6220625314357544,47.94,1516.48,2690.388
M,22,180,70.0,Chinese Taipei,Summer,Athletics,Athletics Men's 110 metres Hurdles,12.002743484224965,21.604938271604937,1.8862773804080817,57.349999999999994,1781.04,3071.896
M,22,180,70.0,Chinese Taipei,Summer,Athletics,Athletics Men's 400 metres Hurdles,12.002743484224965,21.604938271604937,1.8862773804080817,57.349999999999994,1781.04,3071.896
M,22,180,70.0,Chinese Taipei,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.002743484224965,21.604938271604937,1.8862773804080817,57.349999999999994,1781.04,3071.896
M,25,182,72.0,South Korea,Summer,Athletics,Athletics Men's 400 metres Hurdles,11.943134754389432,21.736505252988767,1.9243514477832266,58.69799999999999,1798.296,3101.1916
M,20,185,74.0,Chinese Taipei,Summer,Athletics,Athletics Men's Long Jump,11.68736303871439,21.62162162162162,1.9701047024932912,60.313,1874.555,3212.1232
M,24,185,78.0,South Korea,Summer,Athletics,Athletics Men's 110 metres Hurdles,12.31911239215841,22.79035792549306,2.0146798039483826,61.941,1902.5550000000003,3268.1904000000004
M,29,174,71.0,Chinese Taipei,Summer,Athletics,Athletics Men's 100 metres,13.477539206351377,23.450918219051392,1.851609186765585,56.155,1717.522,2996.3568
M,29,174,71.0,Chinese Taipei,Summer,Athletics,Athletics Men's 200 metres,13.477539206351377,23.450918219051392,1.851609186765585,56.155,1717.522,2996.3568
M,29,174,71.0,Chinese Taipei,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.477539206351377,23.450918219051392,1.851609186765585,56.155,1717.522,2996.3568
M,22,181,68.0,France,Summer,Athletics,Athletics Men's Long Jump,11.46761721970656,20.756387167668876,1.8706803241044623,56.803,1758.5430000000001,3030.1984
M,22,194,85.0,Mauritius,Summer,Athletics,Athletics Men's 110 metres Hurdles,11.641628491255904,22.584759273036454,2.162846117489683,67.193,2057.332,3500.642
M,26,194,85.0,Mauritius,Summer,Athletics,Athletics Men's 110 metres Hurdles,11.641628491255904,22.584759273036454,2.162846117489683,67.193,2030.3319999999999,3462.522
